Name a Piglin Brute 'Technoblade';;;Назовите Брутального Пиглина «Technoblade»
Lilypad Hatter;;;Болотная услуга
Breed and trade with a swamp villager;;;Поторгуйтесь с болотным торговцем
I've got a bad feeling about this;;;Это добром не кончится
Kill a raid captain. Maybe consider staying away from villages for the time being...;;;Убейте главаря рейда. И может стоит держаться подальше от деревень…
Diagon Allay;;;Диагональ Эллея
Have an Allay deliver a potion to you in the Deep Dark;;;Попросите аллея доставить вам зелье в Глубокой тьме.
Map Room;;;Картографическая комната
Place a map in an item frame;;;Поместите карту в рамку
Raiders of the Lost Trim;;;В поисках утраченной отделки
Carefully excavate a Smithing Template from the Trail Ruins;;;Осторожно раскопайте шаблон кузнечного дела в Руинах былых времён
It's So Beast-Like!;;;Это так по-звериному!
Slay a Ravager in a raid;;;Убейте разорителя во время рейда
Village Settler;;;Основатель
Trade for a new bell to establish a new village;;;Выторгуйте колокол, чтобы основать новую деревню
Grave Robber;;;Расхититель гробниц
Enter a pyramid in a desert;;;Войдите в песчаную пирамиду
The one and true Johnny;;;Настоящий Джонни
Defeat Johnny;;;Победите Джонни
What's Up, Doc?;;;Как дела, док?
Turn a mob upside-down;;;Переверните моба с ног на голову
Businessman;;;Бизнесмен
Trade with every type of villager career;;;Совершите торговую сделку со всеми типами крестьян
Jurassic Sniff;;;Юрский нюх
Breed two Sniffers together using Torchflower Seeds;;;Скрестите двух Нюхачей вместе, используя семена факельного цветка.
Happy Trails!;;;Счастливых дорог!
Discover the Trail Ruins;;;Откройте для себя Руины былых времён
Prime Specimen;;;Ценитель зелени
Find Tall Grass or a Large Fern inside a village chest;;;Найдите высокую траву или раскидистый папоротник в деревенском сундуке
Do You Want to Trade?;;;Не желаете ли поторговаться?
Find an NPC village;;;Найдите деревню крестьян
Justice;;;Справедливость
Kill each type of Illager with a single crossbow arrow;;;Убейте каждого типа разбойника одной стрелой из арбалета
Truffle Worm;;;Трюфельный червь
Have a Sniffer dig up seeds;;;Попросите Нюхача выкопать семена.
Little Sniffs;;;Маленькие нюхи
Feed a Snifflet;;;Накормите нюхателя
Disc Jockey;;;Диджей
Listen to all the music discs;;;Прослушайте все пластинки
The Tribal Villagers;;;Дикарь
Breed and trade with a jungle villager;;;Поторгуйтесь с тропическим торговцем
Treasure Map;;;Карта сокровищ
Trade for an Explorer Map;;;Выторгуйте исследовательскую карту
Undying Fandom;;;Бессмертный Фэндом
Receive every type of gift from Villagers as a Hero of the Village;;;Получайте любые подарки от жителей деревни, став героем деревни.
You’ve Got a Friend in Me;;;У тебя есть друг во мне
Have an Allay deliver items to you;;;Поручить Аллею доставить вам вещи
Pottery Exhibition;;;Выставка керамики
Find one of each type of Pottery Shard throughout your archaeology expeditions;;;Найдите по одному керамическому осколку каждого типа во время своих археологических экспедиций.
Stacked Smither;;;Сложенный Смитер
Obtain a stack of every Smithing Template;;;Получите стак всех кузнечных шаблонов
Birthday Song;;;Песня на день рождения
Have an Allay drop a cake at a note block;;;Пусть Эллей бросит торт на нотный блок
Brushed Away;;;Отмахнуться
Craft a Brush using a feather, copper and a stick;;;Создайте кисть, используя перо, медь и палку.
Out of Posts;;;Без приглашения
Enter a Pillager Outpost;;;Войдите в аванпост разбойников
Music To My Ears;;;Музыка для моих ушей
Play a music disc in a jukebox;;;Проиграйте пластинку на проигрывателе
Monumental;;;Забытый памятник глубин
Find an Ocean Monument;;;Найдите подводную крепость
Sponge Miner;;;План по иссушению мира
Collect a stack of sponges from ocean monuments;;;Соберите стак губок из подводных крепостей
Hired Help;;;Три закона големотехники
Summon an Iron Golem to help defend a village;;;Создайте железного голема для обороны деревни
Star Trader;;;Звёздный торгаш
Trade with a villager at the build height limit;;;Поторгуйте с крестьянином на самой высокой точке мира
Dry Spell;;;Сушка
Dry a sponge in a furnace;;;Высушите губку при помощи печи
Picador;;;Пикадор
Hit a Ravager with a thrown trident;;;Попадите в разорителя брошенным трезубцем
Ghostbuster!;;;Охотник за призраками
Bust a Vex summoned by an Evoker;;;Победите вредину, призванного заклинателем
Respecting the Remnants;;;Уважение к остаткам
Using a Brush, carefully excavate a Pottery Sherd from a suspicious block;;;Используя кисть, осторожно выкопайте осколок керамики из подозрительного блока.
Budget Vex;;;Бюджетный Векс
Give an Allay an Iron Sword;;;Дайте Эллею железный меч
House of Psychos;;;Поместье психов
Find a Woodland Mansion;;;Найдите лесной особняк
Oh, look, it dings!;;;О, смотри, оно звенит!
Ring a bell in a village;;;Позвоните в колокол в деревне
Good-Lookin’ Treasure;;;Красивое сокровище
Find a Smithing Template;;;Найдите шаблон для кузнечного дела
Travelling Merchant;;;Странствующий торговец
Trade with a Wandering Trader;;;Поторгуйтесь со странствующим торговцем
Heeere's Johnny!;;;А вот и Джонни!
Kill a Vindicator in a Woodland Mansion;;;Убейте поборника в лесном особняке
Sound the Alarm!;;;Тревога!
Ring the bell with a hostile enemy in the village;;;Позвоните в колокол когда в деревне враг
The Sound of Music;;;Звуки музыки
Make the Meadows come alive with the sound of music from a jukebox;;;Оживите луга музыкой из проигрывателя
Workaholic;;;Трудоголик
Craft a stack of all the villager job site blocks;;;Создайте по стаку всех рабочих блоков крестьян
Secret of the Igloo;;;Секрет иглу
Find an igloo in a snowy tundra;;;Найдите иглу в снежной тундре
Nyan Sheep;;;Ньян Овечка
Nyan Nyan Nyan Nyan...;;;Ньян~Ньян~Ньян~Ньян…
War is Coming;;;Война приближается
Defeat enough Illager Patrol leaders to attain the highest level of Bad Omen;;;Убейте достаточное количество лидеров разбойничьих патрулей, чтобы заполучить наивысший уровень эффекта «Дурного знамения»
What a Deal!;;;Не отходя от кассы!
Successfully trade with a Villager;;;Выторгуйте что-нибудь у крестьян
Traveller;;;Путешественник
Travel to every type of village and trade with a villager in each;;;Пропутешествуйте к деревне каждого вида и поторгуйтесь с крестьянами каждой из них
Witchcraft;;;Ведьмы! Они настоящие!
Find a witch hut in a swamp;;;Найдите ведьмин дом в болотном биоме
I hereby dub thee...;;;Я нарекаю тебя…
Obtain a name tag;;;…добытчиком бирки
Veteran of the Village;;;Ветеран деревни
Attain the highest level of Hero of the Village;;;Заполучите наивысший статус героя деревни
Allayance;;;Аллаянс
Rescue an Allay from a Pillager Outpost or Woodland Mansion and give it something to play with;;;Спасите Эллея от мародеров или в лесном поместье и дайте ему что-то для игры
Deal's Off!;;;Сделки не будет!
Get spat at by one of the Trader Llamas;;;Получите плевок от одной из лам странствующего торговца
Tomb Raider;;;Знаток джунглей
Enter a jungle temple;;;Войдите в тропический храм
Retro Future Knight;;;Будущий рыцарь
Trade for full suit of chain armor from an armorer villager;;;Выторгуйте полный комплект кольчужной брони
The Sound of Silence;;;Звук тишины
Find the Silence Smithing Template in an Ancient City;;;Найдите шаблон кузнечного дела безмолвия в древнем городе.
Florist;;;Флорист
Trade for a flower from the Wandering Trader;;;Выторгуйте цветок у странствующего торговца
Coordinated Flair;;;Скоординированное чутье
Wear a suit of armor with all four pieces trimmed with the same material;;;Носите доспехи, все четыре части которых отделаны одним и тем же материалом.
I am Ravager, hear me ROAR!;;;Я – Разоритель, услышь моё РЫЧАНИЕ!
Have a Ravager slam into your shield;;;Дайте разорителю удариться об Ваш щит
You are the Pillager;;;Путь разбойника
Murder one of every villager profession with a crossbow;;;Убейте крестьянина каждой профессии при помощи арбалета
Now You’re Thinking With Portals;;;Портальное мышление
Find a broken Nether Portal in the Overworld;;;Найдите сломанный портал в обычном мире
Redemption Arc;;;Ветвь искупления
Befriend a Pillager that doesn’t have a crossbow;;;Подружитесь с разбойником, у которого нет арбалета
Rare Candy Shop;;;Магазин редких конфет
Trade for a Bottle o’ Enchanting from a Cleric;;;Выторгуйте бутылёк с опытом у священника
Raidin' Master;;;Исследователь данжей
Discover every structure type;;;Исследуйте по структуре каждого типа
Smithing With Style;;;Кузнечное дело со стилем
Apply every type of armor trim at least once;;;Примените каждый тип отделки брони хотя бы один раз.
Hero of the Village;;;Герой деревни
Triumph over a full raid for the first time;;;Триумф от победы над рейдом впервые
Filthy Rich;;;Неприлично богатый человек
Make 64 emeralds;;;Добудьте 64 изумруда
Superhero of the Village;;;Деревенский супергерой
Defeat enough raid captains to obtain a stack of Ominous Banners;;;Свергните достаточно предводителей рейдов, чтобы заполучить стак зловещих флагов
If only cats grew into kittens;;;Котятки
Breed two cats together to get a kitty!;;;Размножьте двух котов рыбой, чтобы получить котика!
The Shielding;;;Щитостроение
A shield does no better than a locked door;;;Это слегка лучше, чем запертая дверь. Или нет?
Overpowered;;;Максимальная энергия
Obtain a Notch Apple;;;Заполучите яблоко Нотча
I just want to make toast!;;;Просто хочется сделать тост!
Name a bunny 'Toast';;;Назовите кролика «Toast»
Buy Low, Sell High;;;Купить по низкой цене, продать по высокой
Trade with a villager while under the Hero of the Village effect;;;Торгуйте с деревенским жителем, находясь под действием эффекта «Героя деревни»
Wololo!;;;Абракадабра!
Defeat an Evoker in a Woodland Mansion;;;Победите заклинателя в лесном особняке
Death by Magic;;;Смерть от магии
Kill a mob with a splash potion;;;Убейте моба взрывным зельем
Potions;;;Зельеварение
Medic!;;;Медицина рулит
Brew a healing potion;;;Приготовьте зелье исцеления
Zombie Doctor;;;Доктор для зомби
Cure a zombie villager;;;Ослабьте и исцелите зомби-крестьянина
Mad Scientist;;;Злой учёный
Cure a zombie villager of every profession;;;Излечите зомби-крестьянина каждой профессии
A Weak Brew;;;Слабый напиток
Brew up a potion of Weakness;;;Приготовьте зелье слабости
Poison Dart;;;Ядовитый дротик
Craft tipped arrows of poison;;;Создайте отравленную стрелу
Hyper-Healing;;;Исцеление
Brew and drink a regeneration potion;;;Приготовьте и выпейте зелье регенерации
Gas Bomb;;;Газовая бомба
Ignite a Creeper of each possible effect using Flint and Steel;;;Подожгите крипера со всеми возможными эффектами, используя зажигалку
Failed Concoctions;;;Неудачные отвары
Brew a mundane and thick potion;;;Сварите заурядное и густое зелье
Noxious Fumes;;;Вредные пары
Use dragon's breath to brew a lingering potion;;;Используйте драконье дыхание для приготовления туманного зелья
A Furious Test Subject;;;Яростный подопытный
Get attacked by a mob with every potion effect;;;Будьте атакованы мобом со всеми эффектами зелий
Performance-Enhancing Drugs;;;Допинг
Brew a Speed Potion for cheating on athletics;;;Приготовьте зелье скорости, чтобы схитрить на соревнованиях
A Much More Doable Challenge;;;Очередной вызов
Get all the effects possible during your life (not all at the same time);;;Испытайте единожды каждый эффект зелья
Stealth Takedown;;;Скрытое уничтожение
Dispatch a Creeper at melee range while you are invisible;;;Убейте крипера в ближнем бою, пока Вы невидимы
Marine Marauder;;;Морской мародёр
Swim in water while having the Water Breathing effect;;;Поплавайте в воде с эффектом «Подводное дыхание».
Stayin' Frosty;;;Оставаться прохладным
Swim in lava while having the Fire Resistance effect;;;Плавайте в лаве с эффектом «Огнестойкости»
The Invisible Player;;;Призрачный дух
Brew and drink an invisibility potion;;;Приготовьте и выпейте зелье невидимости
Gas!;;;Смертельный туман!
Kill a mob using a lingering potion;;;Убейте моба, используя туманное зелье
True Feather Falling;;;Настоящая невесомость
Brew and drink a slow falling potion;;;Сварите и выпейте зелье медленного падения
Furious Ammunition;;;Полная боеготовность
Craft every type of tipped arrow;;;Создайте по стреле с эффектом зелья каждого типа
You Need a Mint;;;Освежи дыхание
Collect dragon's breath in a glass bottle;;;Соберите дыхание дракона в пузырёк
Nocturnal;;;Невероятное зрение
Brew and drink a night vision potion;;;Приготовьте и выпейте зелье ночного зрения
Tank;;;Машина для убийств
Become nearly invincible to all damage using a Turtle Master Potion;;;Станьте практически невосприимчивым к урону, используя черепашье зелье
A Furious Cocktail;;;Энергетический коктейль
Have every potion effect applied at the same time;;;Испытайте эффекты всех возможных зелий одновременно
Super Strength;;;Суперсила
Brew a Strength Potion for cheating on weightlifting;;;Приготовьте зелье силы, чтобы сжульничать на соревнованиях по атлетике
Hopping Mad;;;Безумная ярость
Get jump boost from a beacon or a potion;;;Повысьте высоту прыжка при помощи зелья или маяка
%1$s has completed every advancement in the %2$s tab, earning them the advancement %3$s%4$s%5$s;;;%1$s получил все достижения на вкладке «%2$s», давшие ему достижение %3$s%4$s%5$s
Redstone Milestone;;;Редстоуновое достижение
Complete every advancement in the Redstone tab;;;Завершите ветку достижений «Редстоун»
BlazeandCave's Advancements;;;Достижения от BlazeandCave
Getting Wood;;;Нарубить дров
Attack a tree until a block of wood pops out;;;Бейте дерево, пока оно не сломается
%1$s has completed every advancement in BlazeandCave's Advancements Pack, earning them the coveted title of %2$s%3$s%4$s;;;%1$s получил все достижения BlazeandCave's Advancements Pack, что даёт ему звание %2$s%3$s%4$s
Advancement Legend;;;Легенда сего мира
Complete every single advancement in BlazeandCave's Advancements Pack;;;Выполните абсолютно все достижения от BlazeandCave
Adventure Milestone;;;Приключенческое достижение
Complete every advancement in the Adventure tab;;;Завершите ветку достижений «Приключения»
Biomes;;;Биомы
Biomes Milestone;;;Биомное достижение
Complete every advancement in the Biomes tab;;;Завершите ветку достижений «Биомы»
Weaponry Milestone;;;Оружейное достижение
Complete every advancement in the Weaponry tab;;;Завершите ветку достижений «Во всеоружии»
Time to Strike!;;;Время нанести удар!
Use planks and sticks to make a sword;;;Используйте доски и палку для создания меча
Time to Mine!;;;Время идти в шахту!
Use planks and sticks to make a pickaxe;;;Используйте доски и палки для создания кирки
Animals;;;Животные
Animal Milestone;;;Животноводческое достижение
Complete every advancement in the Animal tab;;;Завершите ветку достижений «Животные»
Monsters;;;Монстры
Monsters Milestone;;;Монстрозное достижение
Complete every advancement in the Monsters tab;;;Завершите ветку достижений «Монстры»
%1$s has completed every advancement in %2$s tab, earning them the advancement %3$s%4$s%5$s;;;%1$s получил все достижения на вкладке «%2$s», давшие ему достижение %3$s%4$s%5$s
End Milestone;;;Эндер-достижение
Complete every advancement in the End tab;;;Завершите ветку достижений «Конец…»
Mining Milestone;;;Шахтёрское достижение
Complete every advancement in the Mining tab;;;Завершите ветку достижений «Шахтёрское ремесло»
Statistics;;;Статистика
Statistics Milestone;;;Статистическое достижение
Complete every advancement in the Statistics tab;;;Завершите ветку достижений «Статистика»
Potions Milestone;;;Зельеварское достижение
Complete every advancement in the Potions tab;;;Завершите ветку достижений «Зельеварение»
Benchmarking;;;Рабочий стол
Construct a crafting bench with four wooden planks;;;Соберите верстак из четырёх досок
Time to Chop!;;;Время рубить!
Use planks and sticks to make an axe;;;Используйте доски и палки, чтобы сделать топор
Nether Milestone;;;Незерское достижение
Complete every advancement in the Nether tab;;;Завершите ветку достижений «Незер»
Building Milestone;;;Строительское достижение
Complete every advancement in the Building tab;;;Завершите ветку достижений «Строительство»
Farming Milestone;;;Фермерское достижение
Complete every advancement in the Farming tab;;;Завершите ветку достижений «Сельское хозяйство»
Time to Farm!;;;Время создать ферму!
Use planks and sticks to make a hoe;;;Используйте доски и палки для создания мотыги
Time to Dig!;;;Время копать!
Use planks and sticks to make a shovel;;;Используйте доски и палки, чтобы сделать лопату
Enchanting Milestone;;;Чародейское достижение
Complete every advancement in the Enchanting tab;;;Завершите ветку достижений «Чародейство»
Super Challenges Milestone;;;Сверхсложное достижение
Complete every advancement in the Super Challenges tab. Good luck with this one ;);;;Завершите ветку достижений «Сверхвызовы». Удачи с этим ;)
Scourge of the West;;;Бич Запада
Ride 50km on a horse;;;Преодолейте 50км верхом на лошади
Yum Yum Yummo;;;Ням Ням Няммо
Eat 1000 food items;;;Съешьте 1000 любых продуктов
Who Needs Boats?;;;Кому нужны лодки?
Ride 1km on a Strider;;;Преодолейте 1км на лавомерке
Marathon;;;Марафонец
Sprint 42.195km;;;Пробегите 42.195км
Pirate Captain;;;Капитан пиратов
Sail 10km in a boat;;;Проплывите 10км при помощи лодки
Black Belt Ninja;;;Ниндзя с чёрным поясом
Sneak 1km;;;Прокрадитесь 1км
%1$s has found the hidden advancement %2$s%3$s%4$s%5$s%6$s;;;%1$s нашёл скрытое достижение %2$s%3$s%4$s%5$s%6$s
hours of walking;;;часов ходьбы
Walk 1000km. The statistics tab shall no longer be the grindy super challenges tab;;;Пройдите 1000 км
tab;;;вкладка
Minecart Rider;;;Вагонетчик
Ride 1km in a minecart;;;Преодолейте 1км на вагонетке
Overlevelling;;;Переизбыток опыта
Reach 100 experience levels;;;Заполучите 100 уровень опыта
Snout 500;;;Пятачок 500
Ride 1km on a pig;;;Преодолейте 1км верхом на свинье
Sailor of the Seven Seas;;;Моряк Семи Морей
Sail 50km in a boat;;;Проплывите 50км при помощи лодки
Cupid;;;Купидон
Breed 500 animals;;;Размножьте 500 животных
Ancient Kung Fu Master;;;Мастер древнего кунг-фу
Sneak 10km;;;Прокрадитесь 10км
Big Spender;;;Транжира
Trade with villagers 500 times;;;Поторгавать с жителями 500 раз
Horse Training;;;Тренировочный забег
Ride 1km on a horse;;;Преодолейте 1км верхом на лошади
Bloodthirsty;;;Кровожадный
Defeat 2500 mobs;;;Победите 2500 мобов
Novice Enchanter;;;Исследователь зачарований
Enchant 10 items;;;Зачаруйте 10 предметов
The First Night;;;Первая ночь
Survive the first night in your brand new world;;;Выживите первую ночь в совершенно новом мире
The Haggler;;;Торгаш
Trade with villagers 100 times;;;Поторгавать с жителями 100 раз
Olympic Athlete;;;Олимпийский атлет
Swim 10km;;;Проплывите 10км
Global Railway Network;;;Железнодорожная сеть
Ride 50km in a minecart;;;Проедьте 50 км на вагонетке
Luxury Cruise;;;Шикарный круиз
Sail 1km in a boat;;;Проплывите 1км при помощи лодки
Giga XP Grinder;;;Гига XP Гриндер
Reach 1000 experience levels;;;Заполучите 1000 уровень опыта
Spring in your step;;;Пружинистая походка
Jump 1000 times;;;Пропрыгайте 1000 раз
Who needs cars?;;;Кому нужны машины?
Walk 50km;;;Пройдите 50 км
Happy New Year!;;;С Новым Годом!
Play for a whole Minecraft year;;;Играйте на протяжении целого года
Mob Hunter;;;Охотник на мобов
Defeat 250 mobs;;;Победите 250 мобов
Your legs must be tired;;;Уставшие ноги
Sprint 250km;;;Пробегите 250км
Jumping Jacks;;;Прыг-скок
Jump 100,000 times;;;Пропрыгайте 100,000 раз
Level Up;;;Повышение уровня
Reach 30 experience levels;;;Заполучите 30 уровень опыта
Sneaky Snitch;;;Крадущийся хитрец
Sneak 100m;;;Прокрадитесь 100м
Lightning McPig;;;Молния МакСвин
Ride 10km on a pig;;;Преодолейте 10км верхом на свинье
Passing the Time;;;Убивая время
Play for 100 days;;;Играйте на протяжении 100 дней
Loot ‘Em!;;;Разграбьте их!
Open 10 loot chests;;;Откройте 10 сундуков с добычей.
Boing, Boing;;;Прыг-прыг!
Jump 10,000 times;;;Пропрыгайте 10,000 раз
More For Me;;;Больше для меня
Open 100 loot chests;;;Откройте 100 сундуков с добычей.
Two By Two;;;Два на два
Breed 2500 animals;;;Размножьте 2500 животных
Out for a stroll;;;Давайте погуляем
Walk 10km;;;Пройдите 10км
Olympic Gold Medallist;;;Олимпийский чемпион
Swim 50km;;;Проплывите 50 км
Supersonic;;;Сверхзвуковой
Fly 100km with elytra;;;Пролетите 100км при помощи элитр
Frequent Flyer;;;Летун
Fly 1000km with elytra;;;Пролетите 1000км при помощи элитр
I Like Trains;;;Любитель поездов
Ride 10km in a minecart;;;Преодолейте 10км на вагонетке
Natural Sprinter;;;Натуральный спринтер
Sprint 10km;;;Пробегите 10 км
Food, Glorious Food!;;;Еда, великолепная еда!
Eat 5000 food items;;;Съешьте 5000 любой еды.
Pig Training;;;Свиная тренировка
Ride 100m on a pig;;;Преодолейте 100м верхом на свинье
Take to the Skies;;;Поднимаясь в небо
Fly 10km with elytra;;;Пролетите 10км при помощи элитр
Elderly Enchanter;;;Древний чародей
Enchant 250 items;;;Зачаруйте 250 предметов
Taking It In Stride;;;Питомец на прогулке
Ride 100m on a Strider;;;Преодолейте 100м на лавомерке
This Ride Is Lit, Yo!;;;А неплохая поездка, га?
Ride 10km on a Strider;;;Преодолейте 10км на лавомерке
Sheriff Firearm;;;Шериф Огнестрел
Ride 10km on a horse;;;Преодолейте 10км верхом на лошади
Laps in the pool;;;Плескаясь в бассейне
Swim 1km;;;Проплывите 1км
Kill or be Killed;;;Убить или быть убитым
Defeat 25,000 mobs;;;Победите 25,000 мобов
I <3 Chests;;;Я <3 сундуки.
Open 500 loot chests;;;Откройте 500 сундуков с добычей.
Om Nom Nom;;;Ом Ням Ням
Eat 200 food items;;;Съешьте 200 любой еды.
XP Grinder;;;Опытозависимый
Reach 300 experience levels;;;Заполучите 300 уровень опыта
The Parrots and the Bats;;;Попугаи и летучие мыши
Breed 100 animals;;;Размножьте 100 животных
Journeyman Enchanter;;;Подмастерье зачарований
Enchant 50 items;;;Зачаруйте 50 предметов
STONKS!;;;СТОНКС!
Trade with villagers 2500 times;;;Поторгавать с жителями 2500 раз
I enjoy long walks & playing MC;;;Затянувшаяся прогулка
Walk 250km;;;Пройдите 250 км
Salmonella Poisoning;;;Вера в лучшее
Eat some raw salmon... and not get poisoned after all;;;Съешьте сырого лосося и не отравитесь при этом
Desert Rider;;;Пустынный всадник
Find a Camel in a desert village and ride it;;;Найдите верблюда в пустынной деревне и покатайтесь на нем.
The Healing Power of Friendship;;;Исцеляющая сила дружбы
Team up with an Axolotl and win a fight;;;Объединитесь с аксолотлем и выиграйте бой
Axolittle;;;Аксолитл
Breed two Axolotls together using Tropical Fish;;;Размножьте двух аксолотлей, используя тропическую рыбу
Winnie the Pooh;;;Винни-Пух
Drink some honey;;;Выпейте бутыль мёда
Are we there yet?;;;Мы всё ещё здесь?
Tame a donkey;;;Приручите осла
Llama Llama Duck King;;;Король караванов
Tame all llama variants;;;Приручите лам всех видов
Goat Simulator;;;Симулятор козы
Get killed by a Goat that rammed into you.;;;Умереть от козы, которая врезалась в Вас.
You have Goat to be kidding me!;;;Ты, должно быть, издеваешься надо мной!
Have a Shearful Day;;;День стрижки
Use Shears to obtain wool from a sheep;;;Используйте ножницы, чтобы получить шерсть с овцы
Master Angler;;;Гроза всех рыб
Collect a stack of all four types of fish;;;Соберите по стаку всех четырёх типов рыб
Humble Bundle;;;Скромный комплект
Craft a Bundle using Rabbit Hide and String;;;Создайте мешок, используя кроличьи шкурки и нитки
Honey, I'm Home!;;;Я дома, сладкий!
Craft a stack of honeycomb blocks for building a home out of;;;Создайте стак блоков пчелиных сот, чтобы хватило на постройку дома
Bukkit bukkit;;;Буккит буккит
Catch a Tadpole in a Bucket;;;Поймать головастика в ведро
Leader of the Pack;;;Вожак стаи
Befriend a wolf;;;Приручите волка
Fuzzy Feet;;;Рай для ножек
Craft all 16 colors of carpet;;;Создайте все 16 цветных ковров
Just Keeps Going;;;Оно всё ещё в пути
Eat Rabbit Stew, then avoid eating for the next 3 in-game days;;;Съешьте тушёного кролика, а затем не питайтесь в течение трёх игровых дней
Stay Calmer;;;Оставаться в спокойствии
Tame a llama;;;Приручите ламу
Scuttler;;;Черепаший покровитель
Get a scute from a baby turtle when it grows up;;;Получите щиток после взросления маленькой черепашки
Overpopulation;;;Перенаселённость
Breed every type of animal;;;Вырастите животное каждого вида!
Blistering Barnacles!;;;Неудачный день
Get spat at by a llama;;;Пусть Вас оплюёт лама
Fractal;;;Фрактал
Put a Bundle in a Bundle in a Bundle in a Bundle in a Bundle… 16 layers deep;;;Поместите мешок в мешок в мешок в мешок в мешок… до 16 раз
Iceologer Should've Won;;;Ледолог должен был выйграть
Kill 100 Glow Squids;;;Убейте 100 светящихся спрутов
Rabbit Season;;;Сезон охоты на кроликов
Killing bunnies is cruel. Period.;;;Убивать кроликов — это жестоко. Временами.
Which came first?;;;Что же было первым?
The chicken... or the egg??;;;Яйцо… или курица?
Nest, Quick!;;;Гнездо, быстро!
Collect a stack of empty bee nests;;;Соберите стак пустых пчелиных гнёзд
Pork Chop;;;Свиная отбивная
You know kung fu, how about pork chop?;;;Ты знаешь кунг-фу, но как насчёт свиной отбивной?
Cephalight;;;Нечто светящееся
Kill a Glow Squid;;;Убейте светящегося спрута
Chatterbox;;;Ручной болтун
Tame a Parrot using seeds. WARNING: Do not use a cookie!;;;Приручите попугая, используя семена пшеницы. ПРЕДУПРЕЖДЕНИЕ: Не кормите его печеньем!
Frog Family;;;Семья лягушек
Breed two Frogs together using slimeballs;;;Скрестить двух лягушек вместе, используя слизь
Milk does your body good;;;Молоко очень полезно
Take a swig swig swig swig;;;Возьми и пей, пей, пей!
Someone's been here before...;;;Кто-то был здесь раньше…
Fish out a ratty old pair of boots;;;Выловите во время рыбалки старую пару сапог
Follow the Leader;;;Следуйте за лидером
Attach a lead to every mob that can be leashed;;;Привяжите поводок к каждому мобу, которого можно привязать
NOT THE BEES!;;;ТОЛЬКО НЕ ПЧЁЛЫ!
Get stung to death by bees;;;Будьте закусаны пчёлами до смерти
Shoe Shed;;;Сапожник
Dye 16 pairs of leather boots each with one of the individual colors;;;Покрасьте кожаные ботинки в каждый из 16 цветов
Cool Kids;;;Крутой ребёнок
Craft and wear a leather jacket;;;Сделайте и надеть кожаную куртку
Mary Had a Little Lamb...;;;У Мэри был ягнёночек…
Breed two sheep to get a lamb;;;Размножьте двух овец пшеницей, чтобы получить ягнёнка
Fishy Business;;;Вкусная рыбка
Catch a fish;;;Поймайте рыбку во время рыбалки
So I got that going for me;;;Полученное будет моим
Breed two llamas with hay;;;Размножьте двух лам сеном
Ya like jazz?;;;Цветочные чары
Breed two bees using flowers;;;Размножьте двух пчёл при помощи цветов
Beeloons!;;;Мой жужжащий друг!
Attach a lead to a bee;;;Привяжите поводок к пчеле
Poacher;;;Браконьер
Kill a turtle for their shells only to find they don't actually drop any when killed;;;Убейте черепаху, чтобы узнать, что с неё не падает её панцирь
Colorful Cavalry;;;Цветная кавалерия
Dye 16 sets of leather horse armor each with one of the individual colors;;;Покрасьте кожаную конскую броню в каждый из 16 цветов
So Hungry I Could Eat a Horse!;;;Я так голоден, что могу съесть лошадь!
Feed a Horse every type of food that it can eat;;;Кормите лошадь всеми типами еды, которую она может съесть
Axolotl of them;;;Какой-то из них
Catch all variants of Axolotls inside a Bucket;;;Поймайте все разновидности аксолотлей в ведро
Tropical Collection;;;Тропическая коллекция
Collect all 22 of the common types of tropical fish;;;Соберите все 22 возможных вида тропической рыбы
High Steaks;;;Очень нужные стейки
The steaks are high for this advancement!;;;Стейки очень нужны для этого достижения!
Lucky Charm;;;Кроличий шарм
Get a rabbit's foot;;;Получите кроличью лапку
Birdkeeper;;;Любитель птичек
Tame all parrot variants;;;Приручите попугаев всех видов
A Horse in Shining Armor;;;Лошадь в сияющих доспехах
Find diamond horse armor;;;Найдите алмазную конскую броню
In a hole there lived a Rabbit;;;Дыра, в которой жил кролик
Collect a stack of raw rabbit and rabbit hide;;;Соберите стак сырой крольчатины и кроличьей шкурки
What a piece of junk!;;;Что за кусок мусора!
Fish out a junk item;;;Выловите во время рыбалки мусор
Battle of the Bands;;;Битва оркестров
Blow into a Goat Horn during a raid;;;Дуньте в козий рог во время рейда
Turtle Army;;;Черепашья армия
Collect a stack of scutes;;;Соберите стак щитков
Direct Fishing;;;Допотопная рыбалка
Catch a fish by directly skewering it with a sword;;;Поймайте рыбу, проткнув ее мечом
Billy the Kid;;;Малыш Билли
Breed two Goats together using Wheat;;;Размножьте двух коз, используя пшеницу
Artificial Selection;;;Искусственный отбор
Breed a horse and a donkey to get a mule;;;Скрестите лошадь и осла, чтобы получить мула
Silence of the Lambs;;;Молчание Ягнят
Bring a Sheep into an Ancient City and silence it;;;Приведите овцу в древний город и заставьте ее замолчать.
Screaming Milk;;;Кричащее молоко
Milk a screaming Goat;;;Подоить кричащую козу
Animal Kingdom;;;Царство животных
Bring one of every type of animal to one place (have them all within 32 blocks of you);;;Приведите по одному животному каждого вида в одно место (пусть все они будут в пределах 32 блоков от вас)
Goat out of here!;;;Убирайся отсюда!
Slaughter a Goat;;;Убить козу
